# column 0 is pixels, column 1 is signal
5.300000000000000000e+02,2.402812500000002061e+01
5.310000000000000000e+02,2.456875000000002629e+01
5.320000000000000000e+02,2.431180555555554079e+01
5.330000000000000000e+02,2.526701388888883670e+01
5.340000000000000000e+02,2.542187499999999645e+01
5.350000000000000000e+02,2.505902777777777501e+01
5.360000000000000000e+02,2.592013888888886797e+01
5.370000000000000000e+02,2.640729166666664085e+01
5.380000000000000000e+02,2.700868055555554292e+01
5.390000000000000000e+02,2.795312499999998579e+01
5.400000000000000000e+02,2.741041666666664867e+01
5.410000000000000000e+02,2.769236111111110787e+01
5.420000000000000000e+02,2.698159722222220225e+01
5.430000000000000000e+02,2.758888888888885660e+01
5.440000000000000000e+02,2.841597222222222641e+01
5.450000000000000000e+02,2.950243055555556282e+01
5.460000000000000000e+02,3.007256944444441871e+01
5.470000000000000000e+02,3.059062499999999218e+01
5.480000000000000000e+02,3.095520833333331723e+01
5.490000000000000000e+02,3.149965277777777217e+01
5.500000000000000000e+02,3.344999999999997442e+01
5.510000000000000000e+02,3.358819444444443292e+01
5.520000000000000000e+02,3.424027777777781267e+01
5.530000000000000000e+02,3.480625000000004832e+01
5.540000000000000000e+02,3.450659722222224701e+01
5.550000000000000000e+02,3.618506944444446560e+01
5.560000000000000000e+02,3.624062499999992326e+01
5.570000000000000000e+02,3.783263888888883031e+01
5.580000000000000000e+02,3.838784722222218448e+01
5.590000000000000000e+02,3.983437499999994458e+01
5.600000000000000000e+02,4.035798611111106737e+01
5.610000000000000000e+02,4.201076388888882462e+01
5.620000000000000000e+02,4.189930555555557135e+01
5.630000000000000000e+02,4.449722222222225554e+01
5.640000000000000000e+02,4.567604166666669130e+01
5.650000000000000000e+02,4.901041666666667851e+01
5.660000000000000000e+02,5.175451388888894400e+01
5.670000000000000000e+02,5.488159722222228254e+01
5.680000000000000000e+02,5.691284722222219727e+01
5.690000000000000000e+02,6.041215277777777715e+01
5.700000000000000000e+02,6.169340277777775583e+01
5.710000000000000000e+02,6.510069444444449971e+01
5.720000000000000000e+02,6.661666666666670267e+01
5.730000000000000000e+02,7.122673611111112280e+01
5.740000000000000000e+02,7.378749999999999432e+01
5.750000000000000000e+02,7.578402777777769472e+01
5.760000000000000000e+02,7.419618055555552871e+01
5.770000000000000000e+02,7.245486111111107164e+01
5.780000000000000000e+02,7.018541666666673962e+01
